itemid,Category
1049998052,1
1051832622,7
1055951497,7
1060323630,4
1060395556,4
1063819753,4
1069249626,4
1070164396,4
1070489713,3
1074602575,4
1077232987,3
1078342585,4
1081439297,0
1083039365,4
1083094293,4
1083472981,4
1088645747,4
1092436690,1
1094716958,1
1097066265,4
1097789121,4
1098698396,4
1100195121,7
1100707154,3
1101987871,4
1102988497,4
1111572664,2
1113273215,4
1115603240,4
1115746882,4
1118125367,4
1131672370,4
1135834453,4
1137270965,3
1137395468,7
1140396472,4
1141746902,4
1141959650,4
1142144108,3
1146711864,4
1147737930,4
1147744805,4
1149282215,4
1149566893,4
1150601283,7
1150838119,4
1150900311,4
1153601656,3
1153661237,4
1155388402,1
1155932668,4
1156371801,4
1156646267,4
1161647359,4
1162016238,4
1164475399,4
1168874190,7
1171929047,4
1177139596,5
1180584058,4
1189489640,3
1189644700,4
1202076841,4
1205388864,7
1205388880,4
1206772968,4
1208901757,7
1210377978,4
1211979186,4
1212133166,4
1212188213,4
1212189855,3
1213883194,4
1213942387,4
1215398274,4
1220688351,4
1222612175,7
1222924246,4
1226402331,4
1230908251,4
1232981858,4
1233842724,4
1234483169,4
1240879790,4
1241740138,4
1250978225,4
1257003045,4
1257056780,4
1258496794,4
1258867173,4
1260767158,4
1261094616,4
1264624927,7
1264904914,1
1268031198,4
1268475422,4
1268475574,4
1268480831,4
1268536279,4
1269152691,4
1270185322,4
1270294600,4
1272503238,4
1273175515,4
1275404841,4
1276251027,4
1277028995,4
1282119359,4
1282138888,4
1286461112,4
1288542024,4
1298202011,4
1299031745,4
1301904391,4
1302347329,4
1305643091,4
1306461518,4
1308693610,4
1308729809,3
1310766568,4
1310950595,4
1312779815,4
1316558379,4
1318029541,4
1325299559,4
1331703354,4
1334005381,4
1334556012,4
1334815482,4
1336418542,7
1340336459,4
1347059999,3
1352983803,7
1359464059,4
1360988605,4
1366395169,4
1366871965,4
1370405464,4
1370868816,4
1371366555,4
1373573270,4
1376783434,9
1377245479,4
1383398561,4
1387214494,4
1389808113,4
1390749861,4
1397274499,4
1410315245,1
1412271577,4
1412364076,4
1422053403,4
1422816061,4
1426544770,4
1429338242,4
1429568014,4
1430310907,1
1431294656,3
1432316820,4
1438019803,4
1439351395,4
1440523188,4
1443642829,4
1446212429,2
1449598389,3
1450846448,4
1453347254,4
1455483409,1
1456887002,4
1457718834,4
1460121994,4
1461140792,4
1461487365,4
1462858430,7
1463364117,4
1463411096,4
1463424234,4
1463466508,3
1463521045,4
1464053349,4
1464237257,3
1464729300,4
1468033840,4
1470265831,4
1470289966,5
1471074706,4
1471082703,4
1472129663,4
1473628563,4
1474835168,4
1478570239,4
1479610528,4
1480104935,4
1481487964,4
1482636428,4
1482964931,4
1483289600,4
1485835161,4
1487201505,4
1489002074,3
1489518527,4
1491135746,3
1494249740,4
1494374005,2
1494374918,4
1496220989,4
1499530070,4
1499536475,4
1505520095,3
1506582748,4
1506642799,4
1506849325,4
1506859233,4
1511754729,4
1512210898,1
1513331322,4
1515184089,4
1515295913,4
1516381248,4
1516612702,3
1518816000,4
1522135100,4
1522948401,4
1528600080,7
1530649694,4
1532710571,4
1534403557,4
1534700306,2
1535063845,4
1540111748,4
1543815914,3
1547371382,3
1547409591,4
1548699592,0
1548967605,4
1549023721,4
1550355658,4
1550722154,4
1552112471,7
1552911901,4
1554284904,4
1554424550,4
1554613423,4
1555872878,4
1556015043,3
1556084914,4
1558476694,4
1558617272,4
1560988090,4
1561690320,4
1565619222,4
1567510684,4
1567667350,4
1567707242,4
1570473732,4
1574808301,4
1577133736,7
1577151029,4
1577151108,4
1577181197,4
1577908904,3
1579138405,4
1579271646,4
1579664655,4
1583131948,4
1583796034,4
1583929999,4
1584852959,4
1585875382,3
1585875452,4
1585875502,4
1585943599,4
1585996351,4
1588160357,7
1588198628,3
1588926186,4
1589518105,4
1590749674,4
1591335136,4
1591357095,4
1592850892,5
1592865170,4
1593033518,4
1593038949,4
1595432067,4
1600679147,4
1603381143,4
1604684203,4
1605073199,4
1605798315,4
1605929904,4
1607567341,4
1607692767,4
1607892591,4
1611581577,4
1613046311,4
1613663215,4
1613921864,4
1615356887,4
1618549279,5
1622331268,4
1623659961,4
1624432685,7
1626269360,3
1626874654,7
1627210989,4
1628037206,4
1629833600,4
1633209505,4
1633835604,4
1635816727,4
1635988899,4
1636127947,4
1639528947,4
1640247896,4
1640866219,4
1640958301,4
1641124658,7
1641892888,3
1643984325,3
1644807701,4
1647310388,4
1647567285,4
1649234104,2
1649791947,4
1650335096,4
1650448484,1
1652476193,7
1655199898,4
1655504708,4
1656338249,4
1656393480,4
1658280470,4
1658676236,3
1658971785,4
1660421494,4
1661121823,4
1661931343,4
1664025851,7
1665015794,4
1666346723,4
1668998866,4
1670768447,4
1671209850,4
1671384967,4
1674148415,4
1674173782,4
1674956433,4
1676353792,7
1676662780,4
1677800191,3
1680357847,4
1680391429,4
1680662544,4
1680946218,4
1681562906,4
1681957928,4
1682650340,4
1682679916,4
1683795139,4
1684055787,4
1684058805,4
1684359309,4
1685442967,2
1687065453,4
1687729814,4
1688365489,7
1689035001,4
1692134834,4
1692152724,4
1692173973,4
1692439662,4
1692744173,4
1693407899,4
1693876811,7
1693951549,4
1695591664,4
1696589280,4
1697098607,4
1700583573,4
1700634486,4
1700663813,4
1701765077,4
1701929256,3
1703689423,4
1703761168,4
1703789008,1
1703924210,4
1704272193,4
1704830025,3
1705487569,4
1705492338,4
1706160317,4
1707462781,7
1707653092,3
1707684959,4
1707759592,3
1707935368,4
1712820344,4
1712936376,4
1713144879,4
1713156734,1
1713226295,4
1713873718,4
1713877405,4
1714039759,4
1715000709,4
1716317843,4
1716744725,4
1719231619,4
1719740648,4
1719912442,4
1720285287,4
1729199205,4
1733544484,4
1735852405,4
1738610900,4
1738667753,4
1741236365,4
1741693344,9
1741839204,3
1743400996,4
1743605056,9
1744032215,3
1744881454,3
1746528244,4
1746636419,4
1747284536,4
1748084533,4
1751737039,3
1751977748,4
1752319151,4
1752760336,4
1753477064,4
1753533555,4
1753967010,3
1758018971,4
1758452373,4
1759034877,4
1759450472,4
1759865049,4
1759919257,4
1760461042,9
1760546267,3
1761490386,4
1761491655,3
1762111107,4
1762363736,4
1762504026,4
1762686268,4
1762962318,4
1764434145,4
1765822485,4
1765906170,4
1769111673,4
1770255578,4
1770310920,4
1775389215,4
1775894183,4
1775949220,4
1776462599,3
1776564305,4
1778596248,4
1779589162,1
1780069016,4
1780115055,4
1781579948,4
1782385446,4
1782598167,3
1782934226,4
1783135658,4
1783265129,3
1783610493,4
1784273659,4
1784643476,4
1784749112,4
1784759998,4
1785717191,4
1785911264,4
1785967775,4
1786867621,3
1787093087,3
1787396128,3
1787438531,4
1790444933,4
1790450893,4
1790592946,4
1790717845,3
1790988569,4
1791252274,4
1792294355,4
1793181103,3
1793207919,3
1793685495,3
1793987417,5
1795789880,4
1797323678,3
1797358586,4
1797407117,3
1797438113,4
1797649300,4
1797656886,4
1798678021,4
1799773729,4
1800784879,3
1801106328,4
1803105694,7
1804948893,4
1805686253,4
1806490100,3
1806854559,1
1807415978,4
1807731394,3
1811606833,4
1812797200,3
1813154912,4
1815193223,4
1819281059,4
1819635286,3
1819778188,4
1820332485,4
1820766486,3
1822312227,4
1822964615,4
1823594635,4
1823611869,4
1823987847,3
1824239169,4
1825868382,4
1826002443,4
2083546,4
8517998,4
11938158,4
16954511,9
36849786,4
42080294,3
42619104,4
44720424,4
44931051,4
44952270,4
45105319,4
49600551,4
52021719,4
52722190,4
65269355,4
75097279,4
78087199,3
79532588,4
91170548,4
94279205,4
97864290,4
97941728,4
106664122,4
109462445,4
118920373,4
125171900,4
129429066,4
132473655,4
137895581,4
153245420,4
158490562,4
158499594,4
164001536,4
169183028,4
169530645,3
177678126,4
202239469,4
237812718,4
240286256,4
243528158,4
245382108,4
255444037,4
265768586,4
273968712,4
315192693,7
318069075,4
323882206,4
361460847,4
369106785,4
371314331,4
378752695,4
390407494,3
391055923,4
414703852,3
433333875,4
448842833,4
449498183,4
454175713,3
465943973,4
468934656,4
470423716,7
473404421,4
474367113,4
474478240,4
474738943,3
477208922,4
477883963,4
478856928,4
478889059,4
484026813,4
511972643,4
514028270,4
516185655,4
518715199,4
532404017,4
556870133,4
575788877,4
575789789,4
585849640,4
590434258,3
590632216,4
591564375,4
595133378,4
595750777,4
610525182,9
618942667,3
622302991,1
622325424,4
625450022,4
626294936,4
629224129,4
631255120,4
631303564,4
636414566,4
670968487,3
682324883,4
682448857,4
688603659,4
690778546,4
696183219,4
699303356,4
702762235,3
705267800,4
706802177,4
706853959,4
709871289,7
711947486,4
711998121,4
721928487,4
722701484,3
724108515,4
735064139,4
735982902,7
739421210,4
746542613,1
748617394,4
754094470,4
756960987,4
762462877,4
770094831,7
775727319,4
775890711,4
781259524,3
786354883,3
789239857,4
793317392,4
796297992,4
805902992,4
806578940,4
811349454,7
812735571,1
820003897,3
838691389,4
841435214,2
841690270,7
849728552,4
851961502,4
853890793,4
858786287,4
859632625,4
861769225,4
862474137,4
867663489,4
874917876,4
885036036,4
896788133,4
897413784,4
914568721,4
916064275,4
916231987,4
916324730,4
916724306,3
919206499,4
933690169,4
933884896,4
934936261,4
948116849,4
952498144,4
954859690,4
955112416,4
955431519,4
955531209,4
957141071,4
957517709,4
959073413,4
959139005,4
959175608,4
959446639,4
959448122,4
959638463,4
962168613,4
964200919,4
967893439,4
970450777,4
970487420,4
972844681,4
979197760,4
979356120,4
988860857,0
995576232,4
1001416194,4
1002303418,4
1002406444,4
1003216470,3
1005219755,4
1021049147,3
1022526861,3
1023344932,1
1024321025,4
1028861191,4
1029364136,4
1029560622,4
1029638569,4
1029922787,4
1036307610,4
1036425692,3
1037994839,4
1038744853,7
1038888122,4
1040871647,4
1042292008,7
1043190010,4
1043195863,4
1043210468,4
1043281370,4
1046078320,3
1047861638,4
1050869902,4
1053227105,3
1055306948,4
1061397166,4
1065278074,7
1068580409,3
1072903220,4
1080242457,4
1081143756,4
1082024787,4
1091619120,4
1094256523,7
1094595030,4
1095265660,4
1095673377,7
1098521626,4
1100758241,9
1102121444,4
1102983250,4
1104190170,7
1105602818,4
1108186667,4
1113672517,4
1117921283,4
1118425175,4
1118426588,3
1119424560,4
1120305880,4
1128451644,1
1128479393,4
1128887530,4
1129372421,4
1133630424,4
1135105184,4
1137617889,4
1138113035,3
1138725918,0
1140390286,4
1144462391,4
1149854824,7
1151971094,4
1153601663,4
1155271783,4
1156193664,1
1158167758,4
1159239037,4
1163790670,4
1168827848,4
1168829182,4
1169386110,4
1176871005,9
1179020552,4
1186842514,4
1187996289,4
1189862992,4
1194440262,4
1199210087,4
1200814475,4
1206104448,4
1211103224,4
1212098374,1
1213543547,4
1215090562,4
1217089485,4
1227896484,4
1228798260,4
1229153723,4
1231332505,4
1232021467,4
1232478240,4
1233467735,4
1233473438,4
1233856460,4
1234652178,4
1234684795,4
1240082059,4
1240880327,4
1240882491,4
1245884504,4
1247274754,7
1248914515,9
1252033587,4
1257759956,4
1260719288,4
1261072246,4
1261226412,1
1264671356,4
1265179165,4
1265303355,4
1265459419,4
1266248096,4
1266284343,4
1267627605,4
1268090426,4
1268560560,4
1270155128,4
1271201111,4
1271577992,4
1273355226,4
1274168261,4
1274213026,4
1275400583,4
1275445319,4
1281686737,3
1284135832,4
1284249793,4
1284727003,4
1293398450,3
1297666632,3
1297671536,3
1300891623,3
1305253318,3
1305667859,4
1308704798,1
1309910927,4
1313727626,4
1316108994,4
1316877503,4
1319312855,4
1319632342,3
1323351986,3
1324019917,4
1325303889,3
1332982568,4
1334836813,4
1335247359,4
1337461599,4
1337951790,4
1337951804,4
1338452438,4
1341310011,4
1341322723,4
1342293973,4
1345250263,4
1345884583,4
1346223143,7
1349246242,4
1353332670,1
1355741649,4
1356245967,4
1360155103,4
1360155647,4
1363200035,4
1366363965,3
1369527234,4
1369947861,4
1371275180,4
1371338279,4
1371504023,4
1377176708,4
1380331897,4
1381473462,4
1381801403,3
1383066010,7
1383085802,2
1383109359,4
1386404519,4
1386907114,4
1389557548,4
1389707939,7
1391755901,4
1391834614,4
1394689578,4
1397793107,4
1397829885,4
1399892976,4
1401316093,4
1402415966,4
1404223439,4
1407233312,9
1407261360,4
1408464214,3
1410849141,4
1411417545,4
1412539507,0
1413829464,4
1414414897,4
1424631037,4
1428806168,3
1430018033,1
1433310225,4
1435809662,4
1437079613,4
1438396354,7
1438665853,4
1439569219,4
1440424179,3
1441274647,4
1441285934,4
1441358134,4
1443808575,0
1444142914,4
1444743721,3
1445362404,4
1446009655,4
1446717882,4
1447078735,4
1447291723,7
1449784477,4
1451605145,4
1451664763,7
1452234044,4
1458967027,4
1459126064,7
1461999523,4
1463417672,4
1464516227,4
1465269508,4
1465316232,4
1468033782,7
1469482074,4
1470438756,7
1470982462,4
1473226820,7
1474823592,4
1476387326,4
1477998353,4
1478596257,4
1478892225,4
1480176017,4
1482636415,4
1483154561,7
1483295535,4
1483471018,4
1483798579,4
1485113111,4
1485122363,7
1485152636,3
1486782765,4
1487580759,4
1491661514,4
1494256688,4
1494269184,7
1495854305,7
1496231349,4
1496231376,4
1496917777,4
1498335882,4
1499533416,4
1499697155,4
1500140225,4
1500140232,4
1500181194,4
1500217069,4
1501746111,4
1502290425,4
1503260354,4
1503854560,3
1505283561,4
1507265485,4
1510678764,4
1510868515,3
1512152791,3
1514451778,4
1517143745,4
1517479090,4
1517517013,4
1518381012,4
1518991677,4
1519059551,4
1523125310,3
1523214879,4
1523313228,4
1527619576,1
1528676150,3
1529347073,4
1534865762,4
1535027846,4
1535063804,4
1535924310,7
1538980304,4
1542067568,4
1545785085,4
1547390432,4
1552697432,4
1552924018,7
1554280061,4
1554474045,4
1560351748,4
1562870729,4
1566400424,7
1566899031,4
1568267167,4
1572056218,4
1572985599,7
1573272030,4
1575333816,3
1576565409,4
1577294103,4
1577892435,4
1578606307,4
1579066454,2
1581673510,3
1585981233,7
1586046191,4
1587464921,4
1588122091,4
1588232524,4
1589805711,4
1589827625,4
1591334800,7
1595183046,4
1595746810,4
1596818269,3
1597789533,4
1599429830,4
1600009772,4
1600658983,4
1602032604,7
1605927456,4
1608821768,4
1611490488,4
1614064886,4
1616344976,3
1616377336,4
1617537589,7
1618275490,4
1618973352,4
1622302843,4
1622331145,4
1624114400,4
1624432902,1
1624454700,7
1624889072,4
1639049904,7
1642711039,4
1642762753,4
1642847522,4
1643986183,4
1643999629,3
1644727559,4
1646161973,4
1647459319,4
1648477290,4
1649354002,4
1649793810,7
1650545001,4
1650580572,7
1651502859,4
1651837660,7
1652642597,3
1652700477,4
1653494142,4
1653892600,3
1656338133,4
1656345204,4
1656391018,4
1656767612,4
1657515256,4
1658642471,4
1658694875,4
1659985886,4
1661816741,4
1663490307,3
1664812195,4
1664817421,4
1664919787,7
1666245047,4
1668998548,4
1670888909,3
1672232319,4
1672954696,4
1673885320,4
1677489853,4
1678109257,4
1678814707,4
1679356470,4
1680362819,4
1680482932,4
1681726089,4
1683415834,7
1683703767,4
1683835004,4
1684499032,4
1685855374,4
1686086853,4
1686544681,3
1688622669,4
1691862450,4
1695404111,4
1700110023,4
1700589340,4
1700643160,4
1700656326,4
1700686319,4
1700704433,1
1701524932,4
1701914105,4
1703713436,4
1703718707,4
1704262253,4
1704843446,3
1704849392,4
1705462838,4
1705505063,4
1705560434,4
1705570225,4
1707460251,4
1707501381,4
1707818138,4
1708205078,3
1709600926,4
1711931533,4
1713895317,4
1713895566,4
1718496673,4
1718510509,4
1722322241,4
1723224154,4
1724013224,4
1724183430,4
1725459385,4
1725635539,4
1728670183,4
1729046699,4
1729611249,4
1730576416,4
1731676585,4
1733089048,4
1735852041,7
1737210370,4
1738513424,4
1738773864,4
1738773913,4
1738980563,4
1739812203,4
1741105209,4
1743667143,3
1744022122,4
1746297117,4
1746379953,4
1748295731,4
1748609234,3
1749315996,4
1749685941,4
1749796772,4
1750275945,4
1751737995,1
1751971473,4
1753074283,4
1753090497,4
1753158267,4
1755707115,3
1755857488,4
1755892963,3
1756215523,4
1756630712,4
1758021695,1
1758114046,9
1758736884,3
1759283405,4
1759542005,4
1759662277,3
1759958454,4
1760335292,4
1760363534,4
1760363879,4
1760364120,4
1760515430,4
1760728888,4
1761186773,4
1761256606,4
1761627972,4
1761694170,4
1762411899,4
1762579407,4
1762586797,4
1762835600,4
1764700030,4
1764795800,7
1765197582,7
1765943145,4
1767440447,4
1768781551,4
1769317966,4
1770353240,4
1771686034,4
1772217492,4
1773288604,4
1773290159,4
1773911029,4
1774349152,4
1774659640,3
1775292167,4
1775853146,4
1775935499,4
1776022299,4
1776162846,4
1776408763,4
1776816253,2
1778464176,4
1779559424,3
1780395168,4
1781861751,4
1782219850,3
1782498745,3
1782950587,3
1783402537,4
1784303857,4
1784671374,3
1784862558,4
1786380058,2
1786611611,4
1786633727,4
1786858278,3
1789960399,5
1790444879,3
1790450266,4
1790450330,4
1791690369,4
1793148875,3
1793155638,4
1793610481,4
1793918782,4
1795561815,4
1796021071,3
1796027893,4
1797198374,4
1797713631,4
1798451807,4
1799651296,4
1800189490,4
1800478177,4
1800883081,4
1800883223,4
1802363283,4
1803177742,4
1803189408,4
1803371352,4
1803732538,4
1806182685,4
1807130614,3
1811554005,4
1812550494,3
1814486384,4
1815141494,4
1815358895,4
1815428408,4
1816872849,4
1819317579,4
1822211611,3
1822322582,3
1822662004,4
1822845687,4
1823073668,4
1823242705,4
1823314684,4
1824955413,3
1825220326,4
1828056733,3
11894553,3
18364711,4
23595856,4
29626453,4
32064663,4
36973198,4
36978095,4
37545448,4
58734467,4
60429189,4
71698607,4
73835934,4
74731052,4
78263426,4
78896644,0
87979384,4
92588245,4
95984435,5
96462850,4
105943635,4
113517700,4
115806417,4
116817504,4
119861820,4
119911487,4
122413364,3
123830340,4
130507003,4
131678113,4
136606284,4
143425035,4
143596242,4
153450605,4
164640570,4
169258137,4
173345769,4
179947901,4
183089482,4
186211987,4
231327545,4
232731609,4
270207930,4
304255319,4
315772368,3
316601507,4
324211351,4
338390068,4
338390128,9
350751036,4
352436044,4
365152930,4
369334489,4
383849471,4
385779905,0
391529071,4
397754243,0
401170198,4
403841917,4
413142359,4
426027499,4
431390544,4
446670232,4
455761248,4
465395990,2
473772020,7
474176253,4
474423415,4
474426829,4
478861226,4
484192175,4
487112027,4
501298617,4
505394701,4
507389198,4
534414933,4
541039683,4
570194416,4
577416511,7
584834612,4
600300811,4
606514286,4
606728228,4
621377156,4
632056212,3
633060487,4
636840176,3
637222904,3
643467327,4
667705994,4
668571352,4
671630203,3
682857283,9
684413586,4
685239602,4
688603678,4
691024959,1
699396976,4
702201657,4
706853986,4
710426949,4
714881510,4
717174597,4
724417879,4
726702682,4
737814153,4
740861620,4
741259204,4
756536303,4
756961733,4
757279622,7
772559559,4
778434186,4
785009761,4
797212362,4
808437929,4
814506792,4
822069112,1
825961352,7
836010529,1
839147600,4
848633353,4
856832950,4
857367239,3
860166484,4
866910657,4
868579319,4
871874720,4
875031466,4
879080392,4
880420487,4
884870701,4
885018766,4
885382979,4
887567164,1
888360569,4
901240033,4
902422940,4
905372139,3
906053766,4
914479372,4
916093741,4
916702396,4
918580209,4
933894359,4
937248978,3
940981228,4
950480570,4
952794106,4
955001674,4
955069182,4
955070451,4
955071544,4
955113573,4
955118701,4
955961508,4
957496977,4
959683698,4
959685602,4
961450905,4
963458679,4
964457160,4
964801723,4
967763661,4
967953854,4
970486678,4
973219940,4
990451646,4
1002067603,4
1014191159,4
1017372700,4
1021285047,4
1023343503,3
1024245410,4
1024283691,4
1024325515,4
1025732062,4
1029560660,4
1029999549,4
1035235893,4
1036924950,4
1037304839,4
1039898376,7
1042294853,4
1052811213,4
1057372613,7
1061932308,4
1065961742,4
1066153580,4
1066872895,4
1068099828,4
1075115338,3
1081445046,7
1081453945,4
1082278006,4
1083140545,4
1083497982,4
1086458612,4
1090111689,4
1090650499,4
1090885947,7
1091894976,4
1093550296,4
1093602092,4
1093669377,7
1093951314,4
1093989985,4
1095653293,0
1096217659,4
1100200696,3
1103098303,4
1107495559,4
1108534417,3
1109231903,4
1111395734,4
1116573753,4
1118037991,4
1118423475,4
1118423604,4
1122171616,4
1124098573,4
1124155048,4
1133086266,3
1134412657,4
1136128366,4
1136224676,4
1136752560,4
1137395474,4
1137608240,4
1141636274,4
1142978283,4
1144957976,4
1147778830,3
1153287391,4
1161514215,4
1164883207,4
1174977365,4
1182083408,1
1182406241,3
1185663021,4
1186384959,4
1186848447,4
1192423940,4
1200438761,3
1204505198,2
1207394289,4
1209068982,4
1209069019,4
1211013936,4
1211929646,4
1212125896,1
1212133145,4
1212595305,4
1213091424,4
1213666670,7
1215108578,4
1221833317,4
1222221451,4
1222915939,4
1223057470,4
1228377709,4
1230553599,4
1233452807,4
1234677679,4
1236504921,4
1236517755,4
1239917989,4
1240880152,4
1240882530,4
1241619679,4
1241715507,4
1246190708,4
1248136020,4
1251645324,4
1260264808,4
1264584729,4
1266119807,4
1267371391,7
1268531923,4
1271080706,4
1271084887,4
1271103556,4
1271203178,4
1271228002,4
1271228669,4
1271319149,4
1271596750,4
1273369485,4
1274886880,4
1276143439,4
1277029487,4
1279344351,4
1279608110,4
1282126655,4
1282607641,4
1285140275,7
1285606394,4
1285705971,4
1285877292,4
1286200810,7
1287749619,4
1292586035,4
1295824837,4
1296165180,3
1298536484,4
1301037710,7
1301506096,4
1301899762,3
1302169834,3
1303285754,4
1305667795,4
1305779389,3
1305786140,4
1312734591,9
1312917485,2
1318643359,4
1321513098,3
1323942760,3
1325090901,3
1326698297,4
1328272108,4
1337181412,4
1341368583,4
1345881610,3
1346930577,9
1353966010,4
1361421901,4
1362452380,4
1362456436,3
1364759701,4
1364763286,3
1366608755,7
1370756753,4
1377302537,4
1377388954,4
1379856652,3
1381802840,4
1389105700,4
1389759853,2
1390288815,4
1390531449,4
1390990948,4
1393826047,4
1407984390,1
1410085545,0
1415534217,3
1419307368,4
1420017015,3
1420109385,3
1421971426,4
1422182089,3
1427773536,4
1430310801,3
1430465649,3
1432170915,4
1434563041,4
1437071953,4
1446007913,1
1446035255,4
1446260364,4
1448023022,3
1449421948,4
1451508260,4
1451801875,4
1451814471,4
1451865644,4
1452233992,7
1453109058,4
1454750484,4
1459532222,2
1461487527,1
1462245163,4
1463523509,4
1464180937,4
1464180947,4
1464234702,4
1464293307,3
1466697073,4
1467201071,4
1467891614,4
1468693370,4
1469262208,4
1470123342,4
1470235840,0
1471373947,4
1472250429,7
1474853946,3
1475468336,4
1475482804,3
1475517946,4
1475785980,4
1477495002,4
1479234370,4
1482962124,4
1483097272,4
1483557667,4
1484303091,4
1484683191,4
1487084943,4
1488226615,11
1489180988,4
1490468628,4
1490535697,4
1490871112,4
1496053204,7
1497155905,4
1499540572,4
1499640216,3
1499647253,3
1500112982,4
1500113076,4
1504749217,4
1506553841,4
1506602469,4
1506710858,4
1506905272,4
1507775604,4
1510419957,4
1512474888,4
1512746640,4
1512826903,4
1514567880,4
1516481544,9
1516525529,3
1516874380,4
1517633649,4
1518971056,4
1519961421,4
1520161663,4
1521655739,4
1526425212,4
1526767933,4
1527319102,1
1533410083,4
1534642512,7
1535063836,4
1537066172,4
1537888926,4
1540537741,4
1541114885,4
1541486831,4
1543156573,4
1543762580,4
1543850469,4
1543850662,4
1546550340,4
1548425340,4
1548902322,4
1550871976,4
1551182421,4
1554173649,4
1557398999,4
1557728729,9
1558504136,7
1560014017,4
1560274610,4
1560351438,3
1560647588,4
1563966140,4
1564436467,4
1565604211,4
1565848826,4
1565969627,4
1565969728,4
1567114793,3
1573707794,7
1579132642,4
1582666999,4
1584099951,4
1585383107,3
1586073880,4
1587255217,4
1587970297,4
1588832055,4
1591434952,4
1591900427,1
1593260819,4
1595517881,4
1599480376,7
1599518482,4
1600671302,4
1604306866,4
1605065293,4
1605072633,4
1605073463,4
1605489797,4
1605817614,7
1606932952,4
1607181331,4
1607895972,4
1608480382,4
1612325250,4
1612332466,4
1613046319,4
1614400192,4
1614921810,4
1615955776,4
1618359287,4
1618975946,4
1622430504,4
1623173982,4
1623364366,4
1623741670,4
1624676471,4
1625543759,4
1626481623,4
1626853345,7
1626942916,4
1628037655,4
1628944289,4
1629838148,4
1633834207,4
1635575873,4
1638870482,4
1643682259,4
1644523907,4
1644917933,4
1647093862,4
1648566412,3
1649645555,4
1650671681,4
1651868600,4
1652523616,4
1654167648,4
1656338229,4
1656395457,4
1656397951,4
1656608346,7
1657083314,4
1658074076,4
1658200478,4
1658512974,4
1658521476,4
1659700058,4
1660283033,4
1660975275,4
1661260044,2
1662314658,5
1664128213,4
1664859124,4
1664915326,4
1664919977,4
1664981781,4
1665028099,4
1670348995,7
1670495731,7
1670916563,4
1671840421,4
1672869766,7
1673798566,4
1679434073,7
1680508620,4
1680754818,2
1681273938,4
1681497321,4
1683268856,4
1683315707,4
1683331822,4
1683643614,4
1684255427,4
1685091372,4
1687096761,4
1688379065,7
1688438104,4
1689162398,4
1690513838,4
1690739367,4
1692198049,4
1692428688,4
1693832082,4
1695414828,4
1695561854,4
1699831955,4
1700628115,7
1700684382,7
1700705424,4
1701556534,4
1703303761,7
1703677889,4
1703693429,4
1703714670,7
1703838012,4
1704251206,4
1704983611,4
1705464891,4
1705880169,4
1707733058,4
1707785108,3
1707954101,4
1707960716,4
1712150244,4
1712193534,4
1712201767,7
1712780643,4
1713243620,4
1713349773,4
1713453083,4
1713464064,4
1713877469,4
1713883993,4
1714039705,4
1714985205,4
1715757585,3
1718659144,3
1720557292,4
1722231419,4
1723161398,4
1728121336,4
1733954605,4
1735105106,4
1735713042,4
1735784202,4
1735838335,4
1736185634,3
1737273360,4
1737737836,4
1738799745,4
1741657094,3
1743971059,4
1746900600,4
1746930269,3
1747027083,4
1749018831,3
1749457015,4
1749576300,4
1750092059,4
1751734371,3
1751971344,4
1752519555,2
1753240729,3
1753368536,4
1754406746,4
1754500234,4
1755077707,3
1755328168,4
1755352362,4
1756218236,3
1757488795,3
1757818239,4
1757851581,4
1758441702,3
1761182168,4
1761213460,3
1761489526,4
1761694193,4
1762503874,7
1762550013,4
1762902278,4
1763071111,4
1768976334,4
1769217348,4
1769306105,4
1770280793,4
1770590214,4
1770728398,4
1770775178,3
1774844853,3
1775921940,7
1775977073,4
1776403238,4
1776408828,4
1777427576,3
1777823526,4
1778241045,4
1778944538,4
1779090686,3
1779972965,4
1782891686,1
1783890758,4
1784490066,4
1784539884,4
1786427792,4
1786917466,4
1787193501,3
1788222062,4
1789654356,3
1789783439,4
1792094755,3
1792222810,4
1792407517,3
1792547588,3
1793176331,4
1794779572,4
1794953983,4
1795152786,4
1795298330,4
1795403800,3
1795492033,3
1795742654,4
1796029319,4
1796349709,4
1797048895,4
1797619690,3
1797650333,4
1797659449,3
1797724047,4
1797890453,4
1799756436,4
1800573486,3
1800889785,4
1803538179,4
1803594093,4
1804556416,3
1804819096,4
1807594771,4
1808541232,4
1808731267,4
1811551153,4
1812425370,4
1814911796,4
1816806959,3
1817629173,4
1818236687,4
1818460158,3
1818751922,4
1819239513,4
1820012680,4
1820683731,4
1821173734,4
1821585976,4
1822113712,4
1822648698,4
1823018235,4
1824083399,4
1824782154,7
1826482098,3
1827581606,4
1829349851,4
1829504202,3
2067516,4
2488525,3
4970684,4
8144458,4
14408077,4
25356249,4
28709718,3
36847801,4
36973244,4
36978521,4
37785498,4
46152816,4
49539825,4
55623119,5
55910923,4
61585097,4
63450389,4
64432430,4
70390458,4
71702829,4
73357121,4
79480423,4
83409451,4
92592938,4
96050675,4
97986122,4
99554022,4
107913261,4
115097628,4
117008442,4
125131537,4
125297932,3
132615966,4
148487124,4
149276162,4
151167391,4
156399284,4
158487719,4
189795235,2
